Region,Country,State,City,Month,Day,Year,AvgTemperature
South/Central America & Carribean,Uruguay,,Montvideo,3,18,2010,70.1
South/Central America & Carribean,Uruguay,,Montvideo,3,19,2010,71.1
South/Central America & Carribean,Uruguay,,Montvideo,3,20,2010,69.6
South/Central America & Carribean,Uruguay,,Montvideo,3,21,2010,67.7
South/Central America & Carribean,Uruguay,,Montvideo,3,22,2010,68.7
South/Central America & Carribean,Uruguay,,Montvideo,3,23,2010,67.1
South/Central America & Carribean,Uruguay,,Montvideo,3,24,2010,65.4
South/Central America & Carribean,Uruguay,,Montvideo,3,25,2010,63.0
South/Central America & Carribean,Uruguay,,Montvideo,3,26,2010,66.5
South/Central America & Carribean,Uruguay,,Montvideo,3,27,2010,70.8
South/Central America & Carribean,Uruguay,,Montvideo,3,28,2010,68.7
South/Central America & Carribean,Uruguay,,Montvideo,3,29,2010,68.1
South/Central America & Carribean,Uruguay,,Montvideo,3,30,2010,69.0
South/Central America & Carribean,Uruguay,,Montvideo,3,31,2010,73.7
South/Central America & Carribean,Uruguay,,Montvideo,4,1,2010,71.1
South/Central America & Carribean,Uruguay,,Montvideo,4,2,2010,66.0
South/Central America & Carribean,Uruguay,,Montvideo,4,3,2010,67.1
South/Central America & Carribean,Uruguay,,Montvideo,4,4,2010,60.9
South/Central America & Carribean,Uruguay,,Montvideo,4,5,2010,61.4
South/Central America & Carribean,Uruguay,,Montvideo,4,6,2010,60.4
South/Central America & Carribean,Uruguay,,Montvideo,4,7,2010,60.8
South/Central America & Carribean,Uruguay,,Montvideo,4,8,2010,61.4
South/Central America & Carribean,Uruguay,,Montvideo,4,9,2010,63.2
South/Central America & Carribean,Uruguay,,Montvideo,4,10,2010,64.4
South/Central America & Carribean,Uruguay,,Montvideo,4,11,2010,67.8
South/Central America & Carribean,Uruguay,,Montvideo,4,12,2010,70.1
South/Central America & Carribean,Uruguay,,Montvideo,4,13,2010,70.1
South/Central America & Carribean,Uruguay,,Montvideo,4,14,2010,62.7
South/Central America & Carribean,Uruguay,,Montvideo,4,15,2010,56.3
South/Central America & Carribean,Uruguay,,Montvideo,4,16,2010,61.8
South/Central America & Carribean,Uruguay,,Montvideo,4,17,2010,59.4
South/Central America & Carribean,Uruguay,,Montvideo,4,18,2010,67.3
South/Central America & Carribean,Uruguay,,Montvideo,4,19,2010,67.0
South/Central America & Carribean,Uruguay,,Montvideo,4,20,2010,60.9
South/Central America & Carribean,Uruguay,,Montvideo,4,21,2010,62.2
South/Central America & Carribean,Uruguay,,Montvideo,4,22,2010,57.0
South/Central America & Carribean,Uruguay,,Montvideo,4,23,2010,56.2
South/Central America & Carribean,Uruguay,,Montvideo,4,24,2010,53.2
South/Central America & Carribean,Uruguay,,Montvideo,4,25,2010,60.0
South/Central America & Carribean,Uruguay,,Montvideo,4,26,2010,61.8
South/Central America & Carribean,Uruguay,,Montvideo,4,27,2010,55.2
South/Central America & Carribean,Uruguay,,Montvideo,4,28,2010,56.9
South/Central America & Carribean,Uruguay,,Montvideo,4,29,2010,57.0
South/Central America & Carribean,Uruguay,,Montvideo,4,30,2010,58.2
South/Central America & Carribean,Uruguay,,Montvideo,5,1,2010,64.3
South/Central America & Carribean,Uruguay,,Montvideo,5,2,2010,63.9
South/Central America & Carribean,Uruguay,,Montvideo,5,3,2010,63.3
South/Central America & Carribean,Uruguay,,Montvideo,5,4,2010,63.6
South/Central America & Carribean,Uruguay,,Montvideo,5,5,2010,60.4
South/Central America & Carribean,Uruguay,,Montvideo,5,6,2010,59.7
South/Central America & Carribean,Uruguay,,Montvideo,5,7,2010,56.1
South/Central America & Carribean,Uruguay,,Montvideo,5,8,2010,51.2
South/Central America & Carribean,Uruguay,,Montvideo,5,9,2010,51.9
South/Central America & Carribean,Uruguay,,Montvideo,5,10,2010,51.9
South/Central America & Carribean,Uruguay,,Montvideo,5,11,2010,58.6
South/Central America & Carribean,Uruguay,,Montvideo,5,12,2010,59.3
South/Central America & Carribean,Uruguay,,Montvideo,5,13,2010,59.0
South/Central America & Carribean,Uruguay,,Montvideo,5,14,2010,60.2
South/Central America & Carribean,Uruguay,,Montvideo,5,15,2010,58.9
South/Central America & Carribean,Uruguay,,Montvideo,5,16,2010,55.2
South/Central America & Carribean,Uruguay,,Montvideo,5,17,2010,55.1
South/Central America & Carribean,Uruguay,,Montvideo,5,18,2010,61.0
South/Central America & Carribean,Uruguay,,Montvideo,5,19,2010,62.3
South/Central America & Carribean,Uruguay,,Montvideo,5,20,2010,63.0
South/Central America & Carribean,Uruguay,,Montvideo,5,21,2010,64.0
South/Central America & Carribean,Uruguay,,Montvideo,5,22,2010,65.7
South/Central America & Carribean,Uruguay,,Montvideo,5,23,2010,67.2
South/Central America & Carribean,Uruguay,,Montvideo,5,24,2010,64.1
South/Central America & Carribean,Uruguay,,Montvideo,5,25,2010,59.2
South/Central America & Carribean,Uruguay,,Montvideo,5,26,2010,54.7
South/Central America & Carribean,Uruguay,,Montvideo,5,27,2010,61.7
South/Central America & Carribean,Uruguay,,Montvideo,5,28,2010,62.6
South/Central America & Carribean,Uruguay,,Montvideo,5,29,2010,59.4
South/Central America & Carribean,Uruguay,,Montvideo,5,30,2010,57.9
South/Central America & Carribean,Uruguay,,Montvideo,5,31,2010,53.1
South/Central America & Carribean,Uruguay,,Montvideo,6,1,2010,49.6
South/Central America & Carribean,Uruguay,,Montvideo,6,2,2010,52.0
South/Central America & Carribean,Uruguay,,Montvideo,6,3,2010,57.7
South/Central America & Carribean,Uruguay,,Montvideo,6,4,2010,55.6
South/Central America & Carribean,Uruguay,,Montvideo,6,5,2010,52.0
South/Central America & Carribean,Uruguay,,Montvideo,6,6,2010,56.6
South/Central America & Carribean,Uruguay,,Montvideo,6,7,2010,53.1
South/Central America & Carribean,Uruguay,,Montvideo,6,8,2010,52.2
South/Central America & Carribean,Uruguay,,Montvideo,6,9,2010,51.0
South/Central America & Carribean,Uruguay,,Montvideo,6,10,2010,53.9
South/Central America & Carribean,Uruguay,,Montvideo,6,11,2010,55.9
South/Central America & Carribean,Uruguay,,Montvideo,6,12,2010,56.0
South/Central America & Carribean,Uruguay,,Montvideo,6,13,2010,57.6
South/Central America & Carribean,Uruguay,,Montvideo,6,14,2010,60.6
South/Central America & Carribean,Uruguay,,Montvideo,6,15,2010,56.9
South/Central America & Carribean,Uruguay,,Montvideo,6,16,2010,54.4
South/Central America & Carribean,Uruguay,,Montvideo,6,17,2010,53.7
South/Central America & Carribean,Uruguay,,Montvideo,6,18,2010,53.0
South/Central America & Carribean,Uruguay,,Montvideo,6,19,2010,54.5
South/Central America & Carribean,Uruguay,,Montvideo,6,20,2010,50.2
South/Central America & Carribean,Uruguay,,Montvideo,6,21,2010,47.1
South/Central America & Carribean,Uruguay,,Montvideo,6,22,2010,46.7
South/Central America & Carribean,Uruguay,,Montvideo,6,23,2010,54.7
South/Central America & Carribean,Uruguay,,Montvideo,6,24,2010,57.9
South/Central America & Carribean,Uruguay,,Montvideo,6,25,2010,48.3
South/Central America & Carribean,Uruguay,,Montvideo,6,26,2010,50.3
South/Central America & Carribean,Uruguay,,Montvideo,6,27,2010,54.7
South/Central America & Carribean,Uruguay,,Montvideo,6,28,2010,49.9
South/Central America & Carribean,Uruguay,,Montvideo,6,29,2010,48.7
South/Central America & Carribean,Uruguay,,Montvideo,6,30,2010,53.6
South/Central America & Carribean,Uruguay,,Montvideo,7,1,2010,58.4
South/Central America & Carribean,Uruguay,,Montvideo,7,2,2010,58.7
South/Central America & Carribean,Uruguay,,Montvideo,7,3,2010,64.6
South/Central America & Carribean,Uruguay,,Montvideo,7,4,2010,70.5
South/Central America & Carribean,Uruguay,,Montvideo,7,5,2010,62.6
South/Central America & Carribean,Uruguay,,Montvideo,7,6,2010,56.7
South/Central America & Carribean,Uruguay,,Montvideo,7,7,2010,54.7
South/Central America & Carribean,Uruguay,,Montvideo,7,8,2010,48.6
South/Central America & Carribean,Uruguay,,Montvideo,7,9,2010,48.5
South/Central America & Carribean,Uruguay,,Montvideo,7,10,2010,46.3
South/Central America & Carribean,Uruguay,,Montvideo,7,11,2010,51.7
South/Central America & Carribean,Uruguay,,Montvideo,7,12,2010,47.3
South/Central America & Carribean,Uruguay,,Montvideo,7,13,2010,44.1
South/Central America & Carribean,Uruguay,,Montvideo,7,14,2010,45.0
South/Central America & Carribean,Uruguay,,Montvideo,7,15,2010,42.9
South/Central America & Carribean,Uruguay,,Montvideo,7,16,2010,40.5
South/Central America & Carribean,Uruguay,,Montvideo,7,17,2010,39.2
South/Central America & Carribean,Uruguay,,Montvideo,7,18,2010,48.4
South/Central America & Carribean,Uruguay,,Montvideo,7,19,2010,51.9
South/Central America & Carribean,Uruguay,,Montvideo,7,20,2010,49.3
South/Central America & Carribean,Uruguay,,Montvideo,7,21,2010,45.0
South/Central America & Carribean,Uruguay,,Montvideo,7,22,2010,45.2
South/Central America & Carribean,Uruguay,,Montvideo,7,23,2010,44.0
South/Central America & Carribean,Uruguay,,Montvideo,7,24,2010,46.7
South/Central America & Carribean,Uruguay,,Montvideo,7,25,2010,51.3
South/Central America & Carribean,Uruguay,,Montvideo,7,26,2010,48.3
South/Central America & Carribean,Uruguay,,Montvideo,7,27,2010,48.7
South/Central America & Carribean,Uruguay,,Montvideo,7,28,2010,50.8
South/Central America & Carribean,Uruguay,,Montvideo,7,29,2010,46.6
South/Central America & Carribean,Uruguay,,Montvideo,7,30,2010,52.6
South/Central America & Carribean,Uruguay,,Montvideo,7,31,2010,51.1
South/Central America & Carribean,Uruguay,,Montvideo,8,1,2010,43.8
South/Central America & Carribean,Uruguay,,Montvideo,8,2,2010,43.0
South/Central America & Carribean,Uruguay,,Montvideo,8,3,2010,43.3
South/Central America & Carribean,Uruguay,,Montvideo,8,4,2010,45.2
South/Central America & Carribean,Uruguay,,Montvideo,8,5,2010,47.9
South/Central America & Carribean,Uruguay,,Montvideo,8,6,2010,47.7
South/Central America & Carribean,Uruguay,,Montvideo,8,7,2010,47.6
South/Central America & Carribean,Uruguay,,Montvideo,8,8,2010,46.9
South/Central America & Carribean,Uruguay,,Montvideo,8,9,2010,47.3
South/Central America & Carribean,Uruguay,,Montvideo,8,10,2010,47.3
South/Central America & Carribean,Uruguay,,Montvideo,8,11,2010,50.2
South/Central America & Carribean,Uruguay,,Montvideo,8,12,2010,53.7
South/Central America & Carribean,Uruguay,,Montvideo,8,13,2010,47.9
South/Central America & Carribean,Uruguay,,Montvideo,8,14,2010,46.7
South/Central America & Carribean,Uruguay,,Montvideo,8,15,2010,45.3
South/Central America & Carribean,Uruguay,,Montvideo,8,16,2010,49.9
South/Central America & Carribean,Uruguay,,Montvideo,8,17,2010,57.8
South/Central America & Carribean,Uruguay,,Montvideo,8,18,2010,59.2
South/Central America & Carribean,Uruguay,,Montvideo,8,19,2010,56.6
South/Central America & Carribean,Uruguay,,Montvideo,8,20,2010,50.4
South/Central America & Carribean,Uruguay,,Montvideo,8,21,2010,55.7
South/Central America & Carribean,Uruguay,,Montvideo,8,22,2010,61.1
South/Central America & Carribean,Uruguay,,Montvideo,8,23,2010,61.0
South/Central America & Carribean,Uruguay,,Montvideo,8,24,2010,54.9
South/Central America & Carribean,Uruguay,,Montvideo,8,25,2010,46.1
South/Central America & Carribean,Uruguay,,Montvideo,8,26,2010,53.6
South/Central America & Carribean,Uruguay,,Montvideo,8,27,2010,55.9
South/Central America & Carribean,Uruguay,,Montvideo,8,28,2010,59.5
South/Central America & Carribean,Uruguay,,Montvideo,8,29,2010,55.5
South/Central America & Carribean,Uruguay,,Montvideo,8,30,2010,52.2
South/Central America & Carribean,Uruguay,,Montvideo,8,31,2010,56.7
South/Central America & Carribean,Uruguay,,Montvideo,9,1,2010,53.7
South/Central America & Carribean,Uruguay,,Montvideo,9,2,2010,51.3
South/Central America & Carribean,Uruguay,,Montvideo,9,3,2010,55.9
South/Central America & Carribean,Uruguay,,Montvideo,9,4,2010,49.3
South/Central America & Carribean,Uruguay,,Montvideo,9,5,2010,51.8
South/Central America & Carribean,Uruguay,,Montvideo,9,6,2010,56.1
South/Central America & Carribean,Uruguay,,Montvideo,9,7,2010,57.3
South/Central America & Carribean,Uruguay,,Montvideo,9,8,2010,57.4
South/Central America & Carribean,Uruguay,,Montvideo,9,9,2010,60.3
South/Central America & Carribean,Uruguay,,Montvideo,9,10,2010,65.7
South/Central America & Carribean,Uruguay,,Montvideo,9,11,2010,57.7
South/Central America & Carribean,Uruguay,,Montvideo,9,12,2010,51.8
South/Central America & Carribean,Uruguay,,Montvideo,9,13,2010,53.2
South/Central America & Carribean,Uruguay,,Montvideo,9,14,2010,53.0
South/Central America & Carribean,Uruguay,,Montvideo,9,15,2010,54.9
South/Central America & Carribean,Uruguay,,Montvideo,9,16,2010,57.3
South/Central America & Carribean,Uruguay,,Montvideo,9,17,2010,50.5
South/Central America & Carribean,Uruguay,,Montvideo,9,18,2010,51.3
South/Central America & Carribean,Uruguay,,Montvideo,9,19,2010,57.8
South/Central America & Carribean,Uruguay,,Montvideo,9,20,2010,60.5
South/Central America & Carribean,Uruguay,,Montvideo,9,21,2010,57.3
South/Central America & Carribean,Uruguay,,Montvideo,9,22,2010,59.5
South/Central America & Carribean,Uruguay,,Montvideo,9,23,2010,55.3
South/Central America & Carribean,Uruguay,,Montvideo,9,24,2010,53.0
South/Central America & Carribean,Uruguay,,Montvideo,9,25,2010,58.7
South/Central America & Carribean,Uruguay,,Montvideo,9,26,2010,59.4
South/Central America & Carribean,Uruguay,,Montvideo,9,27,2010,57.5
South/Central America & Carribean,Uruguay,,Montvideo,9,28,2010,59.1
South/Central America & Carribean,Uruguay,,Montvideo,9,29,2010,56.9
South/Central America & Carribean,Uruguay,,Montvideo,9,30,2010,55.1
South/Central America & Carribean,Uruguay,,Montvideo,10,1,2010,53.8
South/Central America & Carribean,Uruguay,,Montvideo,10,2,2010,54.9
South/Central America & Carribean,Uruguay,,Montvideo,10,3,2010,56.5
South/Central America & Carribean,Uruguay,,Montvideo,10,4,2010,58.4
South/Central America & Carribean,Uruguay,,Montvideo,10,5,2010,60.5
South/Central America & Carribean,Uruguay,,Montvideo,10,6,2010,62.4
South/Central America & Carribean,Uruguay,,Montvideo,10,7,2010,60.8
South/Central America & Carribean,Uruguay,,Montvideo,10,8,2010,58.5
South/Central America & Carribean,Uruguay,,Montvideo,10,9,2010,58.3
South/Central America & Carribean,Uruguay,,Montvideo,10,10,2010,57.2
South/Central America & Carribean,Uruguay,,Montvideo,10,11,2010,58.1
South/Central America & Carribean,Uruguay,,Montvideo,10,12,2010,59.6
South/Central America & Carribean,Uruguay,,Montvideo,10,13,2010,65.7
South/Central America & Carribean,Uruguay,,Montvideo,10,14,2010,61.6
South/Central America & Carribean,Uruguay,,Montvideo,10,15,2010,59.2
South/Central America & Carribean,Uruguay,,Montvideo,10,16,2010,58.8
South/Central America & Carribean,Uruguay,,Montvideo,10,17,2010,56.3
South/Central America & Carribean,Uruguay,,Montvideo,10,18,2010,57.6
South/Central America & Carribean,Uruguay,,Montvideo,10,19,2010,58.8
South/Central America & Carribean,Uruguay,,Montvideo,10,20,2010,64.5
South/Central America & Carribean,Uruguay,,Montvideo,10,21,2010,66.2
South/Central America & Carribean,Uruguay,,Montvideo,10,22,2010,60.7
South/Central America & Carribean,Uruguay,,Montvideo,10,23,2010,55.5
South/Central America & Carribean,Uruguay,,Montvideo,10,24,2010,58.6
South/Central America & Carribean,Uruguay,,Montvideo,10,25,2010,56.1
South/Central America & Carribean,Uruguay,,Montvideo,10,26,2010,57.4
South/Central America & Carribean,Uruguay,,Montvideo,10,27,2010,59.5
South/Central America & Carribean,Uruguay,,Montvideo,10,28,2010,60.0
South/Central America & Carribean,Uruguay,,Montvideo,10,29,2010,60.9
South/Central America & Carribean,Uruguay,,Montvideo,10,30,2010,60.2
South/Central America & Carribean,Uruguay,,Montvideo,10,31,2010,59.9
South/Central America & Carribean,Uruguay,,Montvideo,11,1,2010,58.8
South/Central America & Carribean,Uruguay,,Montvideo,11,2,2010,57.2
South/Central America & Carribean,Uruguay,,Montvideo,11,3,2010,66.3
South/Central America & Carribean,Uruguay,,Montvideo,11,4,2010,64.7
South/Central America & Carribean,Uruguay,,Montvideo,11,5,2010,62.5
South/Central America & Carribean,Uruguay,,Montvideo,11,6,2010,61.1
South/Central America & Carribean,Uruguay,,Montvideo,11,7,2010,70.1
South/Central America & Carribean,Uruguay,,Montvideo,11,8,2010,66.1
South/Central America & Carribean,Uruguay,,Montvideo,11,9,2010,55.0
South/Central America & Carribean,Uruguay,,Montvideo,11,10,2010,53.8
South/Central America & Carribean,Uruguay,,Montvideo,11,11,2010,53.0
South/Central America & Carribean,Uruguay,,Montvideo,11,12,2010,57.0
South/Central America & Carribean,Uruguay,,Montvideo,11,13,2010,59.6
South/Central America & Carribean,Uruguay,,Montvideo,11,14,2010,61.4
South/Central America & Carribean,Uruguay,,Montvideo,11,15,2010,62.7
South/Central America & Carribean,Uruguay,,Montvideo,11,16,2010,63.0
South/Central America & Carribean,Uruguay,,Montvideo,11,17,2010,62.1
South/Central America & Carribean,Uruguay,,Montvideo,11,18,2010,63.8
South/Central America & Carribean,Uruguay,,Montvideo,11,19,2010,66.6
South/Central America & Carribean,Uruguay,,Montvideo,11,20,2010,69.9
South/Central America & Carribean,Uruguay,,Montvideo,11,21,2010,65.0
South/Central America & Carribean,Uruguay,,Montvideo,11,22,2010,65.2
South/Central America & Carribean,Uruguay,,Montvideo,11,23,2010,65.4
South/Central America & Carribean,Uruguay,,Montvideo,11,24,2010,65.7
South/Central America & Carribean,Uruguay,,Montvideo,11,25,2010,68.1
South/Central America & Carribean,Uruguay,,Montvideo,11,26,2010,70.3
South/Central America & Carribean,Uruguay,,Montvideo,11,27,2010,69.2
South/Central America & Carribean,Uruguay,,Montvideo,11,28,2010,62.9
South/Central America & Carribean,Uruguay,,Montvideo,11,29,2010,59.8
South/Central America & Carribean,Uruguay,,Montvideo,11,30,2010,64.5
South/Central America & Carribean,Uruguay,,Montvideo,12,1,2010,73.2
South/Central America & Carribean,Uruguay,,Montvideo,12,2,2010,74.0
South/Central America & Carribean,Uruguay,,Montvideo,12,3,2010,68.4
South/Central America & Carribean,Uruguay,,Montvideo,12,4,2010,67.8
South/Central America & Carribean,Uruguay,,Montvideo,12,5,2010,68.3
South/Central America & Carribean,Uruguay,,Montvideo,12,6,2010,69.8
South/Central America & Carribean,Uruguay,,Montvideo,12,7,2010,74.7
South/Central America & Carribean,Uruguay,,Montvideo,12,8,2010,70.5
South/Central America & Carribean,Uruguay,,Montvideo,12,9,2010,68.0
South/Central America & Carribean,Uruguay,,Montvideo,12,10,2010,69.6
South/Central America & Carribean,Uruguay,,Montvideo,12,11,2010,70.5
South/Central America & Carribean,Uruguay,,Montvideo,12,12,2010,60.1
South/Central America & Carribean,Uruguay,,Montvideo,12,13,2010,60.1
South/Central America & Carribean,Uruguay,,Montvideo,12,14,2010,72.0
South/Central America & Carribean,Uruguay,,Montvideo,12,15,2010,74.5
South/Central America & Carribean,Uruguay,,Montvideo,12,16,2010,76.4
South/Central America & Carribean,Uruguay,,Montvideo,12,17,2010,76.2
South/Central America & Carribean,Uruguay,,Montvideo,12,18,2010,67.6
South/Central America & Carribean,Uruguay,,Montvideo,12,19,2010,68.1
South/Central America & Carribean,Uruguay,,Montvideo,12,20,2010,74.2
South/Central America & Carribean,Uruguay,,Montvideo,12,21,2010,78.0
South/Central America & Carribean,Uruguay,,Montvideo,12,22,2010,79.1
South/Central America & Carribean,Uruguay,,Montvideo,12,23,2010,77.4
South/Central America & Carribean,Uruguay,,Montvideo,12,24,2010,78.1
South/Central America & Carribean,Uruguay,,Montvideo,12,25,2010,78.3
South/Central America & Carribean,Uruguay,,Montvideo,12,26,2010,75.5
South/Central America & Carribean,Uruguay,,Montvideo,12,27,2010,78.3
South/Central America & Carribean,Uruguay,,Montvideo,12,28,2010,75.3
South/Central America & Carribean,Uruguay,,Montvideo,12,29,2010,72.8
South/Central America & Carribean,Uruguay,,Montvideo,12,30,2010,72.6
South/Central America & Carribean,Uruguay,,Montvideo,12,31,2010,71.1
South/Central America & Carribean,Uruguay,,Montvideo,1,1,2011,70.4
South/Central America & Carribean,Uruguay,,Montvideo,1,2,2011,69.8
South/Central America & Carribean,Uruguay,,Montvideo,1,3,2011,70.0
South/Central America & Carribean,Uruguay,,Montvideo,1,4,2011,69.9
South/Central America & Carribean,Uruguay,,Montvideo,1,5,2011,71.2
South/Central America & Carribean,Uruguay,,Montvideo,1,6,2011,76.9
South/Central America & Carribean,Uruguay,,Montvideo,1,7,2011,77.0
South/Central America & Carribean,Uruguay,,Montvideo,1,8,2011,74.5
South/Central America & Carribean,Uruguay,,Montvideo,1,9,2011,74.5
South/Central America & Carribean,Uruguay,,Montvideo,1,10,2011,73.8
South/Central America & Carribean,Uruguay,,Montvideo,1,11,2011,72.7
South/Central America & Carribean,Uruguay,,Montvideo,1,12,2011,70.9
South/Central America & Carribean,Uruguay,,Montvideo,1,13,2011,70.0
South/Central America & Carribean,Uruguay,,Montvideo,1,14,2011,74.1
South/Central America & Carribean,Uruguay,,Montvideo,1,15,2011,72.5
South/Central America & Carribean,Uruguay,,Montvideo,1,16,2011,78.1
South/Central America & Carribean,Uruguay,,Montvideo,1,17,2011,72.0
South/Central America & Carribean,Uruguay,,Montvideo,1,18,2011,69.1
South/Central America & Carribean,Uruguay,,Montvideo,1,19,2011,73.2
South/Central America & Carribean,Uruguay,,Montvideo,1,20,2011,71.0
South/Central America & Carribean,Uruguay,,Montvideo,1,21,2011,67.8
South/Central America & Carribean,Uruguay,,Montvideo,1,22,2011,71.4
South/Central America & Carribean,Uruguay,,Montvideo,1,23,2011,75.6
South/Central America & Carribean,Uruguay,,Montvideo,1,24,2011,76.0
South/Central America & Carribean,Uruguay,,Montvideo,1,25,2011,76.8
South/Central America & Carribean,Uruguay,,Montvideo,1,26,2011,81.3
South/Central America & Carribean,Uruguay,,Montvideo,1,27,2011,76.4
South/Central America & Carribean,Uruguay,,Montvideo,1,28,2011,74.3
South/Central America & Carribean,Uruguay,,Montvideo,1,29,2011,74.1
South/Central America & Carribean,Uruguay,,Montvideo,1,30,2011,73.4
South/Central America & Carribean,Uruguay,,Montvideo,1,31,2011,76.9
South/Central America & Carribean,Uruguay,,Montvideo,2,1,2011,70.7
South/Central America & Carribean,Uruguay,,Montvideo,2,2,2011,69.1
South/Central America & Carribean,Uruguay,,Montvideo,2,3,2011,75.6
South/Central America & Carribean,Uruguay,,Montvideo,2,4,2011,74.6
South/Central America & Carribean,Uruguay,,Montvideo,2,5,2011,73.2
South/Central America & Carribean,Uruguay,,Montvideo,2,6,2011,68.9
South/Central America & Carribean,Uruguay,,Montvideo,2,7,2011,69.9
South/Central America & Carribean,Uruguay,,Montvideo,2,8,2011,70.3
South/Central America & Carribean,Uruguay,,Montvideo,2,9,2011,71.0
South/Central America & Carribean,Uruguay,,Montvideo,2,10,2011,70.7
South/Central America & Carribean,Uruguay,,Montvideo,2,11,2011,69.5
South/Central America & Carribean,Uruguay,,Montvideo,2,12,2011,69.5
South/Central America & Carribean,Uruguay,,Montvideo,2,13,2011,70.9
South/Central America & Carribean,Uruguay,,Montvideo,2,14,2011,72.4
South/Central America & Carribean,Uruguay,,Montvideo,2,15,2011,71.0
South/Central America & Carribean,Uruguay,,Montvideo,2,16,2011,73.5
South/Central America & Carribean,Uruguay,,Montvideo,2,17,2011,76.9
South/Central America & Carribean,Uruguay,,Montvideo,2,18,2011,76.2
South/Central America & Carribean,Uruguay,,Montvideo,2,19,2011,74.1
South/Central America & Carribean,Uruguay,,Montvideo,2,20,2011,73.6
South/Central America & Carribean,Uruguay,,Montvideo,2,21,2011,73.1
South/Central America & Carribean,Uruguay,,Montvideo,2,22,2011,72.3
South/Central America & Carribean,Uruguay,,Montvideo,2,23,2011,72.5
South/Central America & Carribean,Uruguay,,Montvideo,2,24,2011,69.0
South/Central America & Carribean,Uruguay,,Montvideo,2,25,2011,70.2
South/Central America & Carribean,Uruguay,,Montvideo,2,26,2011,69.9
South/Central America & Carribean,Uruguay,,Montvideo,2,27,2011,69.5
South/Central America & Carribean,Uruguay,,Montvideo,2,28,2011,71.1
South/Central America & Carribean,Uruguay,,Montvideo,3,1,2011,70.2
South/Central America & Carribean,Uruguay,,Montvideo,3,2,2011,71.4
South/Central America & Carribean,Uruguay,,Montvideo,3,3,2011,72.5
South/Central America & Carribean,Uruguay,,Montvideo,3,4,2011,72.7
South/Central America & Carribean,Uruguay,,Montvideo,3,5,2011,71.6
South/Central America & Carribean,Uruguay,,Montvideo,3,6,2011,71.1
South/Central America & Carribean,Uruguay,,Montvideo,3,7,2011,71.8
South/Central America & Carribean,Uruguay,,Montvideo,3,8,2011,75.2
South/Central America & Carribean,Uruguay,,Montvideo,3,9,2011,73.8
South/Central America & Carribean,Uruguay,,Montvideo,3,10,2011,74.7
South/Central America & Carribean,Uruguay,,Montvideo,3,11,2011,74.9
South/Central America & Carribean,Uruguay,,Montvideo,3,12,2011,75.9
South/Central America & Carribean,Uruguay,,Montvideo,3,13,2011,65.5
South/Central America & Carribean,Uruguay,,Montvideo,3,14,2011,64.2
South/Central America & Carribean,Uruguay,,Montvideo,3,15,2011,62.3
South/Central America & Carribean,Uruguay,,Montvideo,3,16,2011,67.7
South/Central America & Carribean,Uruguay,,Montvideo,3,17,2011,67.1
South/Central America & Carribean,Uruguay,,Montvideo,3,18,2011,69.2
South/Central America & Carribean,Uruguay,,Montvideo,3,19,2011,64.2
South/Central America & Carribean,Uruguay,,Montvideo,3,20,2011,68.0
South/Central America & Carribean,Uruguay,,Montvideo,3,21,2011,70.6
South/Central America & Carribean,Uruguay,,Montvideo,3,22,2011,74.9
South/Central America & Carribean,Uruguay,,Montvideo,3,23,2011,66.3
South/Central America & Carribean,Uruguay,,Montvideo,3,24,2011,67.1
South/Central America & Carribean,Uruguay,,Montvideo,3,25,2011,65.9
South/Central America & Carribean,Uruguay,,Montvideo,3,26,2011,67.5
South/Central America & Carribean,Uruguay,,Montvideo,3,27,2011,64.8
South/Central America & Carribean,Uruguay,,Montvideo,3,28,2011,62.0
South/Central America & Carribean,Uruguay,,Montvideo,3,29,2011,62.1
South/Central America & Carribean,Uruguay,,Montvideo,3,30,2011,65.2
South/Central America & Carribean,Uruguay,,Montvideo,3,31,2011,68.5
South/Central America & Carribean,Uruguay,,Montvideo,4,1,2011,69.8
South/Central America & Carribean,Uruguay,,Montvideo,4,2,2011,69.5
South/Central America & Carribean,Uruguay,,Montvideo,4,3,2011,65.7
South/Central America & Carribean,Uruguay,,Montvideo,4,4,2011,62.7
South/Central America & Carribean,Uruguay,,Montvideo,4,5,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,4,6,2011,63.1
South/Central America & Carribean,Uruguay,,Montvideo,4,7,2011,62.0
South/Central America & Carribean,Uruguay,,Montvideo,4,8,2011,65.1
South/Central America & Carribean,Uruguay,,Montvideo,4,9,2011,63.4
South/Central America & Carribean,Uruguay,,Montvideo,4,10,2011,62.4
South/Central America & Carribean,Uruguay,,Montvideo,4,11,2011,67.0
South/Central America & Carribean,Uruguay,,Montvideo,4,12,2011,68.0
South/Central America & Carribean,Uruguay,,Montvideo,4,13,2011,72.4
South/Central America & Carribean,Uruguay,,Montvideo,4,14,2011,64.5
South/Central America & Carribean,Uruguay,,Montvideo,4,15,2011,60.8
South/Central America & Carribean,Uruguay,,Montvideo,4,16,2011,59.8
South/Central America & Carribean,Uruguay,,Montvideo,4,17,2011,62.0
South/Central America & Carribean,Uruguay,,Montvideo,4,18,2011,59.9
South/Central America & Carribean,Uruguay,,Montvideo,4,19,2011,58.6
South/Central America & Carribean,Uruguay,,Montvideo,4,20,2011,57.5
